document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
620d1c679a79472398b5c12acfQ13V1lQhatbdO9nP7upA,"В Москве задержали бывшего профессора МГИМО, политолога Валерия Соловья",2022-02-16 15:54:55,cfQ13V1lQhatbdO9nP7upA,['5bfd1d039a794755995093f8'],9.443,5409f11ce063da9c8b588a12,"['54b76d6e9a7947f9a10f1cac', '544e3613cbb20f0c51fba35d', '543ec15ecbb20f6e1fde87aa']",271520,1.108,41.913
626360be9a79473fc67bc4eefLDCI2viTnqLozW0SOlLhQ,"В Госдепе сообщили об обсуждении с Киевом «заверений безопасности»
                
                                                    

    

    Политика, 05:27",2022-04-23 02:27:08,fLDCI2viTnqLozW0SOlLhQ,['60bf2f0f9a79475cc856c5a1'],2.396,5409f11ce063da9c8b588a12,"['5431f06ecbb20fbb1cc0b6e6', '5409f37fe063daa0f408b2ba', '5409f15de063daa0f408ada8', '5409f15ee063daa0f408adb0', '61c4adf49a794711387ad6ed']",2796,1.052,25.358
625a489d9a794773004e0ed4U9xPbHBURdi4oGv98ZGe5g,"Зеленский сообщил о почти заполненном опроснике для вступления в ЕС
                
                                                    

    

    Политика, 08:49",2022-04-16 05:49:28,U9xPbHBURdi4oGv98ZGe5g,[],0.0,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '5409f15de063daa0f408ada8', '5409f168e063daa0f408add3', '560b300d9a794720f502227f']",1674,1.057,38.053
620fc26f9a7947a1e12f7ac1IWgMGoTjQlGjM3CkTPTnjA,"Глава Крыма Аксенов выразил поддержку жителям Донбасса
                
                                                    

    

    Политика, 20:33",2022-02-18 17:33:22,IWgMGoTjQlGjM3CkTPTnjA,[],0.0,5409f11ce063da9c8b588a12,"['543f9523cbb20fbbe86fa897', '5409f37be063daa0f408b2ae', '5409f15de063daa0f408ada8', '5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94']",9651,1.167,32.805
628387f09a79477b17a88c5clLebIKTgTJ6dn6ejet2MDg,"Минобороны показало кадры сдачи в плен украинских военных с «Азовстали»
                
                                                    

    

    Политика, 14:56",2022-05-17 11:56:31,lLebIKTgTJ6dn6ejet2MDg,['619226fb9a7947e681606cc3'],0.0,5409f11ce063da9c8b588a12,"['5409f198e063daa0f408ae6b', '5409f15de063daa0f408ada8', '543544f6cbb20f6efbd0ee3a', '58b6f4f29a79474561a7bc66', '543d3460cbb20f079e577c75']",12430,1.081,39.485
6250abec9a79476bfdbc9e6brQ48qZA0RTuB8oEF_WLdRA,"Россия с 9 апреля возобновит авиасообщение с 52 странами
                
                                                    

    

    Общество, 01:07",2022-04-08 22:07:13,rQ48qZA0RTuB8oEF_WLdRA,[],0.0,5433e5decbb20f277b20eca9,"['548b1d422ae596424c8a515d', '5424b76acbb20feba0485f4d', '5577f72f9a7947f6177effbc']",4520,1.067,36.659
623972ec9a7947b0efb19cfepjpi_7HfRw2aJn1tbHRTPQ,ФСБ задержала в Сочи подростка-администратора сообщества «Колумбайн»,2022-03-22 07:06:03,pjpi_7HfRw2aJn1tbHRTPQ,[],3.098,5433e5decbb20f277b20eca9,"['5409f401e063daa0f408b500', '543ec15ecbb20f6e1fde87aa', '5450278ecbb20f75bae8d827']",102230,1.092,35.38
629321029a794745e8e3ff7cZrBG22f2RHquAys0aqUjTg,Билл Гейтс оценил опасность оспы обезьян и назвал сроки новой пандемии,2022-05-29 08:03:49,ZrBG22f2RHquAys0aqUjTg,['61309cc39a7947257ab1d378'],4.881,5433e5decbb20f277b20eca9,"['628774149a7947522fa2ef8d', '56a88f629a7947f5e7e9ce5f', '54297537cbb20f767f4abc0b', '5989ace39a79472eea966690', '615ea0759a79472b6572a8c9']",13077,1.032,13.008
6255c6e59a79476f02144c11RrS6mUreSZWatXZUXiK9Ig,"Песков прокомментировал фото с Медведчуком в наручниках
                
                                                    

    

    Политика, 21:51",2022-04-12 18:51:22,RrS6mUreSZWatXZUXiK9Ig,[],0.0,5409f11ce063da9c8b588a12,"['545caa9ecbb20f366651641e', '5409f297e063daa0f408b11c', '599ecfca9a79472da7fab0dd', '5409f15de063daa0f408ada8']",14938,1.061,52.691
5e2fe9459a79479d102bada6c1BMRjPASHquRt6dBDPa-w,Коронавирусные ограничения смягчили. Актуальное о COVID на 7 февраля,2022-02-09 08:22:56,c1BMRjPASHquRt6dBDPa-w,"['57c3fa919a7947e69071e942','5b8403979a79477107927783','5878a2ec9a7947e531faf52c','54195a4fcbb20f219d7fa7dd','5ed4d5ee9a79473ae5758b77','5fb66f1a9a79472d136e1168','5cc163e09a794725db340099','5e5ce0a99a7947086025e1e4','5a9fa2e39a79470cd086f61a','5edf68259a79470758e7ab2d','604f2c199a79478ec0029eae','5a8d11a39a7947c5e1550980','619226fb9a7947e681606cc3','57f797ee9a7947a5681d187e']",3.759,5433e5decbb20f277b20eca9,"['5577f72f9a7947f6177effbc', '5c124ef99a79476e9d0352d3', '5e2af6549a794790a44be038']",518294,1.589,17.699
6267dfff9a794709a4f90526hnbwW0lxQhe5LQqCC_mOQg,В России снова заработают магазины OBI,2022-04-26 12:10:37,hnbwW0lxQhe5LQqCC_mOQg,"['5432934ccbb20f0bd1aad40a','5b4c70ae9a79472e05ca3037']",5.977,540d5eafcbb20f2524fc0509,"['55956fe99a794760bbd9aa74', '555c94ff9a7947b0b3056052', '543aaa95cbb20f3b7657c415']",19629,1.045,31.076
620c094b9a7947af78cb0068e5B9rmX7QTuyyi2GZML4MA,Каждый десятый россиянин сообщил о желании уйти с работы на фриланс,2022-02-16 02:00:29,e5B9rmX7QTuyyi2GZML4MA,['619226fb9a7947e681606cc3'],0.802,5433e5decbb20f277b20eca9,"['5433772ccbb20ffb2cc157ab', '57ce9ef19a7947293704f13d', '577cef9b9a79473b74731c39', '5459f694cbb20fe0c93555ae']",4425,1.175,23.864
61fa87b69a79470023bcb006XIDTflVsRiW8S7lilkXgRA,Raiffeisen Bank оценил влияние санкционных рисков в России,2022-02-02 14:50:59,XIDTflVsRiW8S7lilkXgRA,"['561cc20e9a7947674469b1cb','5d5be3429a79472e44c19a73']",2.565,5409f11ce063da9c8b588a18,"['5450c744cbb20f8bc5804d7d', '5409f294e063daa0f408b111']",20793,1.141,21.93
628fb1d69a7947dddd5080e5NnxMnYjHSzKReeCBnpQL0A,"В Турции заявили, что операции на границах не угрожают соседним странам
                
                                                    

    

    Политика, 20:37",2022-05-26 17:37:46,NnxMnYjHSzKReeCBnpQL0A,['5a9fa2e39a79470cd086f61a'],0.0,5409f11ce063da9c8b588a12,"['5426a035cbb20f7903d4f89f', '547fe8abcbb20f47aacdc606', '5409f205e063daa0f408af77']",1021,1.074,34.084
620ba1b29a79477fbc0222c4Ydp6TvlAR32z4yAHRAGtWQ,"Верховная рада призвала ООН, ПАСЕ и НАТО усилить санкции против России",2022-02-15 13:43:00,Ydp6TvlAR32z4yAHRAGtWQ,['5bfd1d039a794755995093f8'],0.969,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5a1866fc9a79475a04804f66', '5409f1b7e063daa0f408aec4', '54649f91cbb20f638921c864', '5409f196e063daa0f408ae65', '5409f191e063daa0f408ae5f']",13648,1.146,25.821
6206e7a99a79479aa0e9873cWYmZ_RYAS2WyhRXmbfNnxw,"Как в КНДР отметили день армии без военного парада
                
                                                    

    

    Политика, 03:00",2022-02-14 00:00:33,WYmZ_RYAS2WyhRXmbfNnxw,[],0.0,5409f11ce063da9c8b588a12,"['5428d8aecbb20f531f21a38c', '58f35fe09a794726db128f47', '5409f3fee063daa0f408b4f1']",3036,1.246,46.542
6256b5779a794735f4f3fb31VRe0lGqNRpK_Q_xvIEQATg,«Сбер» сообщил об ограничении оплаты картами «Мир» в SberPay,2022-04-13 11:51:05,VRe0lGqNRpK_Q_xvIEQATg,"['5bf2cdb19a7947e0aa3f5fa8','5b4c70ae9a79472e05ca3037']",6.176,5409f11ce063da9c8b588a18,"['5409f160e063daa0f408adb8', '579aa8379a794774b9507031', '6256b5409a794735919a898c', '55acdfb09a79474f3fbc3cd4', '5409f3f2e063daa0f408b4c5', '561bb26a9a7947a27717c0a1']",34721,1.056,22.868
624d293a9a79472378c15e21pb-gGdksSWyg9IsP5vd2kw,"Мэрию Томска эвакуировали из-за угрозы минирования
                
                                                    

    

    Общество, 09:10",2022-04-06 06:10:47,pb-gGdksSWyg9IsP5vd2kw,[],0.0,5433e5decbb20f277b20eca9,"['547ef799cbb20fdb660d790e', '54a3c2e69a794765296d4b28', '5940fedb9a794738ce4f2a22']",6639,1.188,51.996
626e5a019a79471acd7449d5yJwzAmLqQCiEXuXSU28YVg,"Италия отменила COVID-сертификатов почти для всех учреждений
                
                                                    

    

    Общество, 13:51",2022-05-01 10:51:28,yJwzAmLqQCiEXuXSU28YVg,[],0.0,5433e5decbb20f277b20eca9,"['5409f21ee063daa0f408afc1', '5e8ec7799a7947848604a99e', '5577f72f9a7947f6177effbc', '542bf4a9cbb20f4428e68635']",6215,1.074,41.046
628c89a49a79472ba4dec7a6l2Avf7Y0RKq9e0kFdieLUg,Додона задержали на 72 часа по делу о госизмене,2022-05-24 07:40:25,l2Avf7Y0RKq9e0kFdieLUg,[],6.093,5409f11ce063da9c8b588a12,"['581667709a79470a486d3469', '5409f2fae063daa0f408b1c4', '5409f414e063daa0f408b55e', '54ca2b2e9a79475a8f3beea1']",22979,1.046,29.605
626b241c9a7947b5378b3e36-Pq-WFFHR7empDxmsUTYJw,«Коммерсантъ» узнал о возможном объединении ВТБ с «Открытием» и РНКБ,2022-04-29 00:06:08,-Pq-WFFHR7empDxmsUTYJw,[],3.763,5409f11ce063da9c8b588a18,"['5409f160e063daa0f408adb9', '542ba601cbb20f94b5f06047', '547442e4cbb20f84324d17ff', '549a80239a7947030d562c8a', '54d09caa9a7947c80bc089ad']",15680,1.079,25.153
61fdab649a7947a510ea55fbSpXD2GCnQcmLX8hbkCX6Bg,"Госдеп заявил, что ожидал от Си Цзиньпина влияния на Путина по Украине
                
                                                    

    

    Политика, 01:44",2022-02-04 22:44:14,SpXD2GCnQcmLX8hbkCX6Bg,[],0.0,5409f11ce063da9c8b588a12,"['5409f37fe063daa0f408b2ba', '5409f336e063daa0f408b236', '545a3205cbb20f9a2d044db9', '58abcf539a7947f18bc079eb', '5409f15de063daa0f408ada8']",13558,1.174,54.905
61ff6d839a79470b3daddd7bnDxQAfN9QfihTyziNjgpgQ,"Три полосы МКАД встали из-за массового ДТП
                
                                                    

    

    Общество, 09:48",2022-02-06 06:48:12,nDxQAfN9QfihTyziNjgpgQ,[],0.0,5433e5decbb20f277b20eca9,"['5409f15be063daa0f408ad93', '54263165cbb20fc5cc82528e', '544a56d9cbb20f33e1e3d66d']",11955,1.216,50.105
61fbd4a19a7947772cfa5b19k2_rJmYcQG6edJLcRUAY2Q,Власти упростят ликвидацию закрытого бизнеса до «одного шага»,2022-02-03 21:00:08,k2_rJmYcQG6edJLcRUAY2Q,['60f80a849a79476b9fdcd9ca'],3.31,5409f11ce063da9c8b588a13,"['5980ff0f9a794701dc9bc80c', '5464d83fcbb20f2f4a91cbd4', '5409f188e063daa0f408ae3c', '5409f398e063daa0f408b315', '5409f39fe063daa0f408b33c']",47516,1.165,20.383
625c347b9a79475d51fe0fc5T8_702EhSEO6qEpaXed9CQ,Зеленский заявил о готовности Украины сражаться с Россией «и 10 лет»,2022-04-17 15:54:21,T8_702EhSEO6qEpaXed9CQ,['604f2c199a79478ec0029eae'],5.2,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '621a3d0c9a794728d449ae5e', '5409f140e063daa0f408ad1d', '54e963e49a7947064ed50a58']",49139,1.042,28.122
6274d0d99a79475ff0070a54yxCPtmzdSyWuRENUp0GlYQ,"В Казахстане запустили реактор с низкообогащенным урановым топливом
                
                                                    

    

    Технологии и медиа, 12:09",2022-05-06 09:09:39,yxCPtmzdSyWuRENUp0GlYQ,['5edf68259a79470758e7ab2d'],0.0,540d5ecacbb20f2524fc050a,"['54dca6919a794714bd8319c2', '543cfb50cbb20f4768f54642']",1871,1.058,34.955
6236edb39a794777ce899541e8kN0w-VRKSejkT4HWoJ0g,VK опровергла продажу рекламы британскому правительству,2022-03-20 09:43:19,e8kN0w-VRKSejkT4HWoJ0g,"['619226fb9a7947e681606cc3','6131f8eb9a794718ca935648']",0.692,540d5eafcbb20f2524fc0509,"['5409f175e063daa0f408ae00', '59e7699c9a794784016da552', '5409f1afe063daa0f408aeb7', '569ca1a89a794761cf5f808e', '5409f15fe063daa0f408adb5']",1255,1.137,63.984
627034cd9a7947813db8a20f71jG7s-1ReOFjSUlWilhvw,"Шольц назвал взаимопонимание Москвы и Киева условием для отмены санкций
                
                                                    

    

    Политика, 22:58",2022-05-02 19:58:01,71jG7s-1ReOFjSUlWilhvw,[],0.0,5409f11ce063da9c8b588a12,"['614cb40f9a79477066594352', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d']",2706,1.053,25.24
628715289a794724bb77eb37toxQwNLDT1Sk5HlmdiritA,"CNN узнал детали перехода представителя Пентагона Кирби в Белый дом
                
                                                    

    

    Политика, 07:57",2022-05-20 04:57:39,toxQwNLDT1Sk5HlmdiritA,['5a8d11a39a7947c5e1550980'],0.0,5409f11ce063da9c8b588a12,"['5446c96bcbb20f3824f54e73', '542b3d10cbb20f47c07dcb55', '5409f195e063daa0f408ae63', '5409f15ee063daa0f408adb0']",3126,1.084,38.868
623864b39a79475e42dafaafYJxE6Kg_RPSB9YO0aYXpxg,Новак предупредил о цене на нефть до $300 за баррель в случае эмбарго,2022-03-21 12:30:03,YJxE6Kg_RPSB9YO0aYXpxg,['61309cc39a7947257ab1d378'],2.264,5409f11ce063da9c8b588a13,"['5409f203e063daa0f408af72', '542bb984cbb20f7c4542e357', '5409f2e9e063daa0f408b1ab', '5409f3e6e063daa0f408b495']",109868,1.1,31.003
62582afe9a7947c1522431f5I6BhPongSjK0HUAAYDsUcA,В Минобороны заявили об испытаниях биооружия в украинской психбольнице,2022-04-14 15:41:20,I6BhPongSjK0HUAAYDsUcA,['6130a7379a79472aeb4546e3'],2.735,5409f11ce063da9c8b588a12,"['5409f198e063daa0f408ae6b', '5409f15de063daa0f408ada8', '54cc317b9a79472a3fb95938', '563373789a794734713e0abd', '5433e218cbb20f863a189888', '54e19cee9a794709568342ff']",5162,1.058,23.344
628def789a7947289a4c2e05VIBSBvgVQLi5ZDB04TYxxA,«Известия» узнали о первых «серых» закупках электроники в России,2022-05-25 09:43:56,VIBSBvgVQLi5ZDB04TYxxA,['619226fb9a7947e681606cc3'],5.253,540d5eafcbb20f2524fc0509,"['5447f4e0cbb20f9dfda9f90f', '54743de6cbb20f84324d17f5', '54f9d33b9a79472f74f69699']",13476,1.051,30.321
628394ea9a79478178537b0fETpmvn5PTWS43IxvxQBB8A,Путин назвал задачи нефтяной отрасли на фоне «экономического аутодафе» ЕС,2022-05-17 12:47:37,ETpmvn5PTWS43IxvxQBB8A,[],3.596,5409f11ce063da9c8b588a13,"['5409f203e063daa0f408af72', '58abcf539a7947f18bc079eb', '5460f516cbb20f22ce2b7471', '5424a057cbb20f749dbbc29a', '5a0335089a7947db5d8ebd72']",12176,1.064,31.406
628d4d0b9a79477af8f442a2E6NKQwjuQeiXFIYPn5rflg,"Задержанный экс-президент Молдавии Додон заявил о наличии объяснений
                
                                                    

    

    Политика, 00:58",2022-05-24 21:58:49,E6NKQwjuQeiXFIYPn5rflg,[],0.0,5409f11ce063da9c8b588a12,"['581667709a79470a486d3469', '5409f2fae063daa0f408b1c4', '5409f3c9e063daa0f408b450', '54ca2b2e9a79475a8f3beea1']",1471,1.048,44.663
62014fa19a79472091d6ee222EyQ5DPkT5y4tl-YPK31zg,"Кабулов описал ситуацию в Афганистане словами «хуже, чем в докладе ООН»",2022-02-08 06:00:31,2EyQ5DPkT5y4tl-YPK31zg,"['613b3f049a7947536026e824','54244e01cbb20f03076b236d']",1.798,5409f11ce063da9c8b588a12,"['542894c3cbb20f42017deb28', '5430d4f2cbb20f0df1822e48', '5409f2b2e063daa0f408b174', '54782bb8cbb20feb101d6d97', '54c903289a7947746fbbac8c']",26847,1.132,39.956
6265757a9a79473282d67f65LRQeoB4iTMCxMdjMojCcYw,"СК возбудил дело об обстреле мирных жителей при эвакуации в Мариуполе
                
                                                    

    

    Политика, 20:13",2022-04-24 17:13:30,LRQeoB4iTMCxMdjMojCcYw,[],0.0,5409f11ce063da9c8b588a12,"['543d3460cbb20f079e577c75', '55928f7e9a794751dc833d57', '54d47f159a7947dc04c6bbe6', '54272eedcbb20f67193b15bf', '5409f3a4e063daa0f408b34f', '5409f414e063daa0f408b55e']",9484,1.082,33.161
626bc5b39a7947ed1fe3d5dcsfXyYVb1RcGoMriPAanliQ,«Аэрофлот» с 6 мая возобновит полеты в Турцию,2022-04-29 11:43:06,sfXyYVb1RcGoMriPAanliQ,['57f797ee9a7947a5681d187e'],3.549,540d5eafcbb20f2524fc0509,"['5409f1c1e063daa0f408aee1', '5426a035cbb20f7903d4f89f', '5409f294e063daa0f408b111', '5409f19be063daa0f408ae7a']",9605,1.048,25.06
625576509a79474a5dc19e2eQrA92feARcSTtMT4C1ZzjQ,В России продлят срок действия истекающих водительских прав на три года,2022-04-12 12:57:04,QrA92feARcSTtMT4C1ZzjQ,['604f2c199a79478ec0029eae'],4.037,5409f11ce063da9c8b588a12,"['544e300dcbb20f215a0d3293', '554bee069a794702d9f66096', '5409f3cee063daa0f408b45d', '5592b44b9a7947e00d5b57ad']",30547,1.086,31.604
61fcea219a79474e5a4b2c9bc9lr7iZBTsWYVb6lnOvN1g,«Они шли на войну»: рассказ бывшего мэра Алма-Аты о беспорядках в городе,2022-02-04 19:45:47,c9lr7iZBTsWYVb6lnOvN1g,[],2.156,5409f11ce063da9c8b588a12,"['543cfb50cbb20f4768f54642', '542c94fccbb20f3a7b29e9ce', '553d9fce9a794744db87ccd4', '5409f429e063daa0f408b5d3', '59e769ab9a794784016dc04f']",22571,1.268,60.48
628a1b429a794771555c208ebBxdFQnNRry6leZCsTLyPA,"Президент Польши пообещал «не успокоиться», пока Украина не войдет в ЕС",2022-05-22 14:51:58,bBxdFQnNRry6leZCsTLyPA,['60bf2f0f9a79475cc856c5a1'],1.485,5409f11ce063da9c8b588a12,"['5409f168e063daa0f408add3', '5409f15de063daa0f408ada8', '54366a01cbb20f810ba70f41', '5a1866fc9a79475a04804f66', '5551595b9a79472c8309e7a0', '560b300d9a794720f502227f']",7855,1.086,29.192
